"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"32400","STAR WARS™ - Dark Forces","2009-09-16","1","LucasArts","LucasArts;Lucasfilm;Disney Interactive","windows;mac","0","Single-player;Steam Cloud","Action","FPS;Star Wars;Action","0","1501","171","99","101","1000000-2000000","4.79","1"
"32420","STAR WARS™: The Clone Wars - Republic Heroes™","2009-10-06","1","Krome Studios","LucasArts;Lucasfilm;Disney Interactive","windows","0","Single-player;Shared/Split Screen;Partial Controller Support","Action","Action;Star Wars;Singleplayer","0","166","279","2","2","500000-1000000","15.49","1"
"32430","STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition","2009-12-15","1","LucasArts;Aspyr Studios","LucasArts;Aspyr (Mac);Lucasfilm;Disney Interactive","windows;mac","0","Single-player;Partial Controller Support;Steam Cloud","Action","Action;Star Wars;Third Person","0","2287","1389","195","175","1000000-2000000","15.49","1"
"32500","STAR WARS™: The Force Unleashed™ II","2010-11-23","1","Aspyr Studios","LucasArts;Lucasfilm;Disney Interactive","windows","0","Single-player;Partial Controller Support;Steam Cloud","Action","Action;Star Wars;Sci-fi","0","1880","1348","249","365","1000000-2000000","15.49","1"
"32510","LEGO® Star Wars™ III - The Clone Wars™","2011-03-22","1","Traveller's Tales","LucasArts;Lucasfilm;Disney Interactive","windows","0","Single-player;Local Co-op;Shared/Split Screen;Partial Controller Support;Steam Cloud","Action;Adventure","LEGO;Star Wars;Action","0","825","140","196","294","200000-500000","15.49","1"
"32610","Delta Force Xtreme 2","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS","0","50","36","0","0","0-20000","14.99","1"
"32620","Delta Force","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player","Action","Action;FPS;Military","0","220","24","0","0","20000-50000","3.99","1"
"32630","Delta Force 2","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS;Classic","0","166","26","0","0","20000-50000","3.99","1"
"32640","Delta Force Land Warrior","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS;Tactical","0","121","11","0","0","20000-50000","6.99","1"
"32650","Delta Force: Task Force Dagger","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS","0","58","14","0","0","20000-50000","6.99","1"
"32660","Delta Force: Xtreme","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS","0","41","14","0","0","0-20000","14.99","1"
"32670","Delta Force: Black Hawk Down","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS;Military","0","258","23","0","0","20000-50000","0.0","1"
"32680","Delta Force — Black Hawk Down: Team Sabre","2009-06-18","1","Ritual Entertainment","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS","0","167","17","0","0","20000-50000","0.0","1"
"32750","Comanche 4","2009-06-18","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player","Action;Simulation","Action;Simulation;Flight","0","93","16","0","0","20000-50000","6.99","1"
"32770","Joint Operations: Combined Arms Gold","2009-09-29","1","NovaLogic","NovaLogic;THQ Nordic","windows","0","Single-player;Multi-player;Co-op","Action","Action;Multiplayer;FPS","0","121","17","0","0","0-20000","14.99","1"
"33100","Alien Shooter","2009-05-27","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie;RPG","Action;Shooter;Indie","17","815","92","0","0","200000-500000","3.99","1"
"33110","Alien Shooter: Revisited","2009-05-27","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player;Steam Trading Cards","Action;Indie;RPG","Action;RPG;Indie","0","150","79","0","0","200000-500000","3.99","1"
"33120","Alien Shooter 2: Reloaded","2009-05-27","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player;Steam Trading Cards","Action;Indie;RPG","Action;Indie;RPG","0","995","84","169","169","200000-500000","3.99","1"
"33130","Zombie Shooter","2009-05-27","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player","Action;Indie;RPG","Action;Zombies;RPG","0","410","73","137","137","100000-200000","3.99","1"
"33180","Zombie Shooter 2","2009-11-18","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player","Action;Indie;RPG","Action;Zombies;RPG","0","291","85","247","247","100000-200000","7.19","1"
"33230","Assassin's Creed 2 Deluxe Edition","2010-03-04","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action;Adventure","Action;Open World;Adventure","0","14861","2639","1046","1323","1000000-2000000","8.59","1"
"33320","Prince of Persia: The Forgotten Sands™","2010-06-10","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action;Adventure","Action;Adventure;Platformer","0","511","263","328","328","200000-500000","8.59","1"
"33390","Zeit²","2011-01-12","1","Brightside Games","Ubisoft","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie","Action;Indie;Shoot 'Em Up","70","26","7","0","0","0-20000","8.59","1"
"33620","Crash Time 3","2009-11-25","1","Synetic","Kalypso Media Digital","windows","0","Single-player;Multi-player","Action;Racing","Racing;Action;Open World","0","228","64","0","0","20000-50000","3.99","1"
"33900","Arma 2","2009-06-29","1","Bohemia Interactive","Bohemia Interactive","windows","0","Single-player;Multi-player;Co-op;Captions available;Partial Controller Support;Includes level editor","Action;Simulation;Strategy","Simulation;Military;Action","0","1728","357","752","1263","1000000-2000000","7.99","1"
"33930","Arma 2: Operation Arrowhead","2010-06-29","1","Bohemia Interactive","Bohemia Interactive","windows","18","Single-player;Multi-player;Co-op;Captions available;Partial Controller Support;Includes level editor","Action;Simulation;Strategy","Simulation;Action;Military","0","17683","1519","8488","1120","2000000-5000000","11.99","1"
"33980","Pound of Ground","2010-11-05","1","Centauri Production","Bohemia Interactive","windows","0","Single-player;Steam Achievements;Steam Cloud;Stats","Action","Action;Zombies;Third-Person Shooter","26","78","49","0","0","20000-50000","8.99","1"
"34010","Alpha Protocol™","2010-05-27","1","Obsidian Entertainment","SEGA","windows","16","Single-player","Action;RPG","RPG;Stealth;Action","0","3113","785","267","214","500000-1000000","9.99","1"
"34410","Death to Spies: Moment of Truth","2009-08-07","1","Haggard Games","1C Entertainment","windows","0","Single-player;Steam Cloud","Action","Stealth;Action;Third Person","0","260","42","2","2","100000-200000","4.99","1"
"34810","Project Freedom","2009-10-14","1","City Interactive","CI Games","windows","0","Single-player","Action;Simulation","Action;Simulation;Space","0","80","26","0","0","20000-50000","2.99","1"
"34830","Sniper: Ghost Warrior","2010-06-24","1","City Interactive","CI Games","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support","Action","Action;Sniper;FPS","24","2143","1728","113","123","1000000-2000000","5.99","1"
"34870","Sniper: Ghost Warrior 2","2013-03-11","1","City Interactive","CI Games","windows","18","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Leaderboards","Action","Sniper;Action;FPS","38","6775","2724","234","228","1000000-2000000","6.99","1"
"34920","Razor2: Hidden Skies","2010-07-19","1","Invent4 Entertainment","Strategy First","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Casual;Indie","Action;Indie;Casual","10","49","154","28","28","50000-100000","6.99","1"
"35000","Mini Ninjas","2009-09-14","1","IO Interactive","Square Enix","windows","0","Single-player","Action;Adventure","Adventure;Action;Ninja","0","1612","270","27","53","200000-500000","7.99","1"
"35130","Lara Croft and the Guardian of Light","2010-09-28","1","Crystal Dynamics","Square Enix","windows","0","Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure","Action;Adventure;Co-op","12","2506","237","42","57","500000-1000000","7.99","1"
"35140","Batman: Arkham Asylum Game of the Year Edition","2010-03-26","1","Rocksteady Studios;Feral Interactive (Mac)","Warner Bros. Interactive Entertainment;Feral Interactive (Mac)","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Action;Batman;Stealth","47","20297","865","569","545","2000000-5000000","14.99","1"
"35310","Clutch","2009-07-20","1","Targem Games","Game Factory Interactive","windows","0","Single-player","Action;Racing","Racing;Action;Zombies","0","90","44","0","0","20000-50000","6.99","1"
"35450","Red Orchestra 2: Heroes of Stalingrad with Rising Storm","2011-09-13","1","Tripwire Interactive","Tripwire Interactive","windows","0","Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Stats;Includes level editor","Action;Massively Multiplayer;Simulation","Realistic;World War II;FPS","140","26922","2274","771","269","2000000-5000000","14.99","1"
"35460","The Ball","2010-10-26","1","Teotl Studios","Tripwire Interactive","windows","0","Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards","Action;Adventure;Indie","Puzzle;Action;Indie","17","606","210","14","14","200000-500000","6.99","1"
"35700","Trine Enchanted Edition","2009-07-02","1","Frozenbyte","Frozenbyte","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Action;Adventure;Indie","Platformer;Fantasy;Puzzle","33","9448","407","314","304","1000000-2000000","9.99","1"
"35720","Trine 2: Complete Story","2013-06-06","1","Frozenbyte","Frozenbyte","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Action;Adventure;Indie","Platformer;Adventure;Puzzle","97","16369","706","421","319","2000000-5000000","13.99","1"
"36000","Foreign Legion: Buckets of Blood","2009-08-04","1","Sakari Indie","Sakari Indie","windows;mac","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud","Action;Indie","Action;Indie;Third Person","23","184","111","160","160","50000-100000","3.99","1"
"36900","Angle of Attack","2009-08-17","1","3000AD","3000AD","windows","0","Single-player;Multi-player;Co-op;Partial Controller Support","Action;Simulation","Simulation;Action","0","0","2","0","0","0-20000","6.99","1"
"36910","All Aspect Warfare","2009-08-17","1","3000AD","3000AD","windows","0","Single-player;Multi-player;Co-op","Action;Simulation","Action;Simulation","0","3","8","0","0","0-20000","6.99","1"
"37000","The Void","2009-12-15","1","Ice-Pick Lodge","Ice-Pick Lodge","windows","0","Single-player;Steam Trading Cards","Nudity;Action;Adventure","Surreal;Nudity;Adventure","0","581","126","27","34","100000-200000","6.99","1"
"37010","Ninja Blade","2009-11-19","1","FromSoftware","ND Games;bitComposer Games","windows","0","Single-player","Action","Action;Hack and Slash;Ninja","0","128","72","0","0","20000-50000","6.99","1"
"37100","Aztaka","2009-11-05","1","Citeremis Inc.","Citeremis Inc.","windows;mac","0","Single-player","Action;RPG;Indie","RPG;Action;Indie","0","94","39","0","0","20000-50000","3.99","1"
"37700","Darkest of Days","2010-03-01","1","8monkey Labs","Phantom EFX","windows","0","Single-player;Partial Controller Support","Action","Action;FPS;Time Travel","0","158","63","0","0","0-20000","14.99","1"
"38430","Kingpin — Life of Crime","2009-08-19","1","Xatrix Entertainment","Interplay Inc.","windows","0","Single-player;Multi-player","Action","Action;FPS;Classic","0","163","42","0","0","20000-50000","6.99","1"
"38450","MDK","2009-09-17","1","Shiny Entertainment","Interplay Inc.","windows","0","Single-player","Action","Action;Classic;Third-Person Shooter","0","138","45","0","0","20000-50000","6.99","1"
"38460","MDK 2","2009-09-17","1","BioWare Corporation","Interplay Inc.","windows","0","Single-player","Action","Action;Classic;Third Person","0","95","19","0","0","20000-50000","6.99","1"
"38490","Earthworm Jim 2","2009-11-04","1","Shiny Entertainment","Interplay Inc.","windows","0","Single-player","Action;Adventure","Adventure;Action;Classic","0","47","16","0","0","20000-50000","14.99","1"
"38740","EDGE","2011-08-11","1","Two Tribes","Two Tribes Publishing","windows;mac;linux","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Puzzle;Indie;Action","47","1714","148","41","43","200000-500000","4.99","1"
"39500","Gothic® 3","2009-12-02","1","Piranha Bytes","THQ Nordic","windows","0","Single-player","Action;RPG","RPG;Open World;Fantasy","0","2962","728","1401","1652","500000-1000000","8.99","1"
"39510","Gothic II: Gold Edition","2010-01-13","1","Piranha Bytes","THQ Nordic","windows","0","Single-player","Action;RPG","RPG;Classic;Open World","0","3809","475","102","132","200000-500000","8.99","1"
"39540","SpellForce - Platinum Edition","2009-11-03","1","Phenomic","THQ Nordic","windows","0","Single-player","Action;RPG","RPG;Strategy;Action","0","694","149","2886","2886","100000-200000","8.99","1"
"39560","Painkiller: Resurrection","2009-10-27","1","Homegrown Games","THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS","0","90","181","0","0","100000-200000","8.99","1"
"39630","AquaNox","2010-04-20","1","THQ Nordic","THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;Underwater;Sci-fi","0","151","57","0","0","100000-200000","4.49","1"
"39640","AquaNox 2: Revelation","2010-04-20","1","THQ Nordic","THQ Nordic","windows","0","Single-player","Action","Action;Underwater;Cyberpunk","0","106","35","0","0","100000-200000","4.49","1"
"39670","Chaser","2010-07-16","1","Cauldron","THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;FPS;Sci-fi","0","611","226","0","0","50000-100000","4.49","1"
"39800","Nation Red","2009-09-03","1","DiezelPower","DiezelPower","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie","Zombies;Action;Indie","145","2093","272","154","222","200000-500000","1.79","1"
"39900","Coniclysm","2010-03-26","1","ZoopTEK","ZoopTEK","windows","0","Single-player;Full controller support;Partial Controller Support","Action","Action","0","14","15","0","0","0-20000","3.99","1"
"40500","Sacraboar","2009-11-06","1","Makivision Games","Makivision Games","windows","0","Single-player;Multi-player;Steam Achievements;Steam Cloud","Action;Strategy;Indie","Strategy;Action;Indie","51","14","42","0","0","20000-50000","2.09","1"
"40990","Mafia","2002-08-28","1","Illusion Softworks","2K","windows","0","Single-player","Violent;Action;Adventure","Action;Adventure;Classic","0","1727","180","32","32","200000-500000","7.99","1"
"41000","Serious Sam HD: The First Encounter","2009-11-24","1","Croteam","Devolver Digital","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","FPS;Action;Co-op","35","3950","269","277","271","1000000-2000000","10.99","1"
"41070","Serious Sam 3: BFE","2011-11-22","1","Croteam","Devolver Digital","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor","Action;Indie","FPS;Action;Co-op","62","15574","1977","378","215","2000000-5000000","29.99","1"
"41100","Hammerfight","2009-10-28","1","Konstantin Koshutin","KranX Productions","windows;mac;linux","0","Single-player","Action;Indie","Action;Indie;Physics","0","1051","514","256","254","200000-500000","3.99","1"
"41300","Altitude","2009-12-04","1","Nimbly Games","Nimbly Games","windows;mac;linux","0","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Includes level editor","Action;Free to Play;Indie","Free to Play;Action;Indie","52","1540","128","333","657","200000-500000","0.0","1"
"41400","Doom Rails","2009-11-04","1","Dream Forge Entertainment, LLC","Dream Forge Entertainment, LLC","windows","0","Single-player;Multi-player","Action;Indie","Action;Indie","0","8","20","0","0","0-20000","1.99","1"
"41600","Earthworm Jim 3D","2009-11-04","1","VIS Interactive","Interplay Inc.","windows","0","Single-player","Action;Adventure","Adventure;Action;Platformer","0","34","36","0","0","0-20000","14.99","1"
"41660","Tommy Tronic","2010-10-28","1","Oasis Games","Interplay Inc.","windows","0","Single-player","Action;Adventure;Indie","Action;Adventure;Indie","0","7","7","0","0","0-20000","6.99","1"
"41700","S.T.A.L.K.E.R.: Call of Pripyat","2010-02-11","1","GSC Game World","GSC Game World","windows","0","Single-player;Multi-player","Action;RPG","Open World;Atmospheric;Post-apocalyptic","0","10172","470","1969","3186","1000000-2000000","12.99","1"
"41740","Cargo! The Quest for Gravity","2011-04-21","1","Ice-Pick Lodge","Ice-Pick Lodge;bitComposer Games;Viva Media;Nordic Games","windows","0","Single-player;Steam Achievements;Steam Leaderboards","Action;Adventure;Simulation","Adventure;Action;Physics","52","260","72","540","540","50000-100000","6.99","1"
"41900","The Bard's Tale","2009-12-11","1","inXile Entertainment","inXile Entertainment","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Adventure;RPG","RPG;Adventure;Comedy","51","644","188","43","77","200000-500000","6.99","1"
"42120","Lead and Gold: Gangs of the Wild West","2010-04-08","1","Fatshark","Fatshark","windows","16","Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action","Western;Action;Multiplayer","81","1471","545","112","128","500000-1000000","7.99","1"
"42170","Krater","2012-06-12","1","Fatshark","Fatshark","windows;mac","0","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie;RPG;Strategy","RPG;Indie;Adventure","41","429","329","369","369","100000-200000","10.99","1"
"42500","DogFighter","2010-06-14","1","Dark Water Studios Ltd","Instinct Software Ltd.","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie","Action;Indie;Arcade","29","232","152","63","63","200000-500000","1.99","1"
"42670","Singularity™","2010-06-30","1","Raven Software","Activision","windows","18","Single-player;Multi-player","Action","FPS;Action;Sci-fi","0","2766","227","148","148","100000-200000","14.99","1"
"42700","Call of Duty®: Black Ops","2010-11-08","1","Treyarch","Activision","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Valve Anti-Cheat enabled","Action","Action;FPS;Zombies","68","14201","1839","2672","517","2000000-5000000","29.99","1"
"42910","Magicka","2011-01-25","1","Arrowhead Game Studios","Paradox Interactive","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards","Action;RPG","Comedy;Action;Co-op","88","20912","1964","589","369","2000000-5000000","7.99","1"
"43000","Front Mission Evolved","2010-10-07","1","Double Helix Games","Square Enix","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action","Mechs;Action;Shooter","27","481","310","312","312","200000-500000","7.99","1"
"43190","The Haunted: Hells Reach","2011-10-24","1","KTX Software","Signo & Arte","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Indie","Action;Indie;Co-op","28","507","81","285","333","50000-100000","5.99","1"
"44100","Super Laser  Racer","2010-02-18","1","New Star Games Ltd","New Star Games Ltd","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support","Action;Indie;Racing","Racing;Indie;Action","23","73","11","0","0","20000-50000","2.99","1"
"45700","Devil May Cry 4","2009-12-22","1","Capcom","Capcom","windows","0","Single-player;Full controller support","Action;Adventure","Action;Hack and Slash;Character Action Game","0","1620","144","789","946","200000-500000","15.99","1"
"45710","Dark Void™","2010-01-22","1","Airtight Games","Capcom","windows","0","Single-player;Partial Controller Support","Action;Adventure","Action;Adventure;Third-Person Shooter","0","218","230","143","143","50000-100000","6.49","1"
"45720","Lost Planet: Extreme Condition Colonies Edition","2010-02-11","1","CAPCOM CO., LTD.","Capcom","windows","0","Single-player;Multi-player;Cross-Platform Multiplayer;Partial Controller Support","Action;Adventure","Action;Adventure;Third-Person Shooter","0","134","95","65","109","50000-100000","12.99","1"
"45730","Dark Void™ Zero","2010-04-12","1","Other Ocean Interactive","Capcom","windows","0","Single-player;Steam Achievements;Full controller support;Steam Leaderboards","Action;Adventure","Action;Adventure;Platformer","30","130","139","0","0","20000-50000","2.99","1"
"45740","Dead Rising® 2","2010-09-27","1","Capcom Vancouver","Capcom","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Zombies;Action;Open World","50","2713","934","1108","993","500000-1000000","14.99","1"
"45750","Lost Planet® 2","2010-10-15","1","CAPCOM CO., LTD.","Capcom","windows","0","Single-player;Multi-player;Co-op;Partial Controller Support","Action;Adventure","Action;Co-op;Third-Person Shooter","0","998","504","879","879","100000-200000","12.99","1"
"45760","Ultra Street Fighter® IV","2014-08-07","1","Capcom","Capcom","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Fighting;Arcade;Competitive","67","8247","1141","835","1056","500000-1000000","22.99","1"
"45770","Dead Rising 2: Off the Record","2011-10-11","1","Capcom Vancouver","Capcom","windows","18","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Action;Zombies;Open World","50","1387","376","435","621","200000-500000","14.99","1"
"46200","A.I.M. Racing","2010-01-22","1","SkyRiver Studios","1C Entertainment","windows","0","Single-player;Partial Controller Support;Steam Cloud","Action;Racing","Racing;Action","0","54","21","0","0","20000-50000","0.0","1"
"46250","NecroVisioN: Lost Company","2010-02-19","1","The Farm 51","1C Entertainment","windows","0","Single-player;Multi-player;Steam Cloud;Includes level editor","Action","Action;FPS;World War I","0","169","71","0","0","100000-200000","4.99","1"
"46400","Greed: Black Border","2010-01-13","1","Headup Games;Clockstone","Headup Games","windows","0","Single-player;Co-op","Action;RPG","Action;RPG;Sci-fi","0","106","153","28","28","100000-200000","3.99","1"
"46410","Avencast: Rise of the Mage","2010-03-17","1","ClockStone Studios","Meridian4","windows","0","Single-player","Action;Indie;RPG","RPG;Action;Action RPG","0","348","175","56","56","200000-500000","6.99","1"
"46520","Wasteland Angel","2011-09-01","1","Octane Games;Meridian4","Meridian4","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Indie","Action;Indie;Post-apocalyptic","40","167","119","101","101","100000-200000","6.99","1"
"46540","Trapped Dead","2011-07-15","1","Headup Games / Crenetic","Headup Games ","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards","Action;Strategy","Zombies;Strategy;Action","0","258","410","142","157","100000-200000","3.99","1"
"46600","Swarm Arena","2010-08-19","1","Dedication Games","Dedication Games","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Casual;Indie","Indie;Casual;Action","15","40","12","0","0","20000-50000","2.89","1"
"47110","Escape From Paradise ","2010-07-08","1","Gogii","iWin","windows","0","Single-player","Action","Action","0","2","3","0","0","0-20000","6.99","1"
"47120","Escape From Paradise 2","2010-07-08","1","Gogiii","iWin","windows","0","Single-player","Action","Action","0","2","0","0","0","0-20000","6.99","1"
"47780","Dead Space™ 2","2011-01-27","1","Visceral Games","Electronic Arts","windows","0","Single-player;Multi-player;Partial Controller Support","Action","Horror;Action;Sci-fi","0","8943","493","292","272","1000000-2000000","14.99","1"
"47790","Medal of Honor™","2010-10-12","1","Electronic Arts","Electronic Arts","windows","0","Single-player;Multi-player","Action","FPS;Action;Shooter","0","3209","1370","133","166","1000000-2000000","14.99","1"
"48190","Assassin’s Creed® Brotherhood","2011-03-17","1","Ubisoft Montreal","Ubisoft","windows","18","Single-player;Multi-player;Partial Controller Support","Action;Adventure","Action;Adventure;Open World","0","6676","929","600","471","500000-1000000","12.49","1"
"48700","Mount & Blade: Warband","2010-03-31","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop","Action;RPG","Medieval;RPG;Open World","80","75872","2213","7932","1884","2000000-5000000","14.99","1"
"48720","Mount & Blade: With Fire & Sword","2011-05-03","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows","0","Single-player;Multi-player;Steam Achievements","Action;RPG","RPG;Open World;Action","21","6236","1055","723","713","1000000-2000000","7.99","1"
"49520","Borderlands 2","2012-09-20","1","Gearbox Software;Aspyr (Mac);Aspyr (Linux)","2K;Aspyr (Mac);Aspyr (Linux)","windows;mac;linux","18","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;RPG","FPS;Co-op;RPG","69","144595","11021","3276","1139","5000000-10000000","19.99","1"
"49600","Beat Hazard","2010-04-15","1","Cold Beam Games","Cold Beam Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Music;Indie;Shoot 'Em Up","63","6296","328","437","633","500000-1000000","6.99","1"
"49800","Flight of the Icarus","2010-05-12","1","Muse Games","Muse Games","windows;mac","0","Single-player","Action;Indie","Indie;Action;Steampunk","0","95","148","22","22","50000-100000","3.99","1"
"49900","Plain Sight","2010-04-05","1","Beatnik Games","Beatnik Games","windows","0","Multi-player;Steam Achievements;Steam Leaderboards","Action;Indie","Action;Indie;Multiplayer","24","177","83","0","0","100000-200000","3.99","1"
"50130","Mafia II","2011-03-22","1","2K Czech;Feral Interactive (Mac)","2K;Feral Interactive (Mac)","windows;mac","18","Single-player;Steam Achievements;Partial Controller Support","Action","Action;Open World;Crime","67","31445","1855","1029","988","2000000-5000000","19.99","1"
"50300","Spec Ops: The Line","2012-06-28","1","YAGER","2K;Missing Link Games","windows;mac;linux","18","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure","Story Rich;Third-Person Shooter;Action","50","32361","2613","293","301","2000000-5000000","19.99","1"
"50510","Burn Zombie Burn!","2010-08-12","1","doublesix","P2 Games","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action","Action;Zombies","15","65","93","3","3","50000-100000","6.99","1"
"55100","Homefront","2011-03-14","1","Kaos Studios;Digital Extremes","Deep Silver","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled","Action","Action;FPS;Multiplayer","47","5506","3685","1772","126","2000000-5000000","14.99","1"
"55110","Red Faction®: Armageddon™","2011-06-09","1","Volition","THQ Nordic","windows","18","Single-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Action","Action;Destruction;Third Person","58","2674","1005","307","436","1000000-2000000","14.99","1"
"55150","Warhammer 40,000: Space Marine","2011-09-08","1","Relic","SEGA","windows","18","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Leaderboards","Action","Warhammer 40K;Action;Third-Person Shooter","60","9847","998","712","537","2000000-5000000","19.99","1"
"55230","Saints Row: The Third","2011-11-17","1","Volition","Deep Silver","windows;linux","18","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action","Open World;Action;Comedy","83","44810","1877","1848","1033","2000000-5000000","6.99","1"
"57000","NyxQuest: Kindred Spirits","2010-09-27","1","Over the Top Games","Over the Top Games","windows;mac","0","Single-player;Steam Achievements","Action;Adventure","Adventure;Action;Platformer","20","87","9","0","0","20000-50000","1.99","1"
