"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"9060","HeXen II","2007-08-03","1","Raven Software","id Software","windows","0","Single-player;Multi-player;Co-op;Steam Cloud","Action","Action;FPS;Classic","0","173","39","10","10","200000-500000","2.99","1"
"9160","Master Levels for Doom II","2007-08-03","1","id Software","id Software","windows","0","Single-player;Steam Cloud","Action","Action;FPS;Classic","0","310","69","7","12","500000-1000000","0.0","1"
"9180","Commander Keen","2007-08-03","1","id Software","id Software","windows","0","Single-player;Steam Cloud","Action","Platformer;Classic;Action","0","737","51","145","145","200000-500000","2.99","1"
"9200","RAGE","2011-10-03","1","id Software","Bethesda Softworks","windows","16","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support","Action","FPS;Post-apocalyptic;Action","60","9394","2882","559","392","1000000-2000000","7.99","1"
"9340","Company of Heroes: Opposing Fronts","2007-09-24","1","Relic Entertainment","SEGA","windows","0","Single-player;Multi-player;Steam Cloud","Action;Strategy","Strategy;RTS;Action","0","579","52","79","106","2000000-5000000","9.99","1"
"9460","Frontlines™: Fuel of War™","2008-02-29","1","Kaos Studios","THQ Nordic","windows","0","Single-player;Co-op;Steam Cloud","Action","Action;FPS;Shooter","0","378","229","154","154","200000-500000","9.99","1"
"9480","Saints Row 2","2009-01-07","1","Volition","Deep Silver","windows;linux","0","Single-player;Steam Cloud","Action","Open World;Action;Character Customization","0","9442","2881","322","81","2000000-5000000","9.99","1"
"9710","Desperados 2: Cooper's Revenge","2008-03-12","1","Spellbound","THQ Nordic","windows","0","Single-player","Action","Action;Western;Strategy","0","42","54","0","0","50000-100000","6.99","1"
"9760","Act of War: High Treason","2008-03-12","1","Eugen Systems","THQ Nordic","windows","0","Single-player;Multi-player","Action","Action;Strategy;RTS","0","157","38","0","0","20000-50000","1.99","1"
"9800","Death to Spies","2008-03-12","1","Haggard Games","1C Entertainment","windows","0","Single-player;Steam Cloud","Action;Adventure","Stealth;Action;Adventure","0","428","145","64","84","100000-200000","3.99","1"
"9940","Blade Kitten","2014-05-22","1","Krome Studios","Krome Studios","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Anime;Platformer;Female Protagonist","20","746","149","222","360","50000-100000","1.99","1"
"9970","Star Raiders","2011-05-11","1","Incinerator Studios","Atari","windows","0","Single-player;Partial Controller Support","Action","Action;Space","12","5","24","0","0","0-20000","6.99","1"
"10090","Call of Duty: World at War","2008-11-18","1","Treyarch","Activision","windows","16","Single-player;Multi-player;Co-op","Action","Zombies;World War II;FPS","0","19595","1483","2331","1108","1000000-2000000","19.99","1"
"10120","Aces of the Galaxy™","2009-07-23","1","Artech Studios","Activision","windows","0","Single-player","Action;Casual","Action;Casual;Space","0","14","16","0","0","0-20000","6.99","1"
"10130","TimeShift™","2009-07-23","1","Saber Interactive","Activision","windows","0","Single-player;Multi-player","Action","Action;FPS;Time Manipulation","0","623","159","0","0","100000-200000","9.99","1"
"10150","Prototype™","2009-06-12","1","Radical Entertainment","Activision","windows","0","Single-player","Action;Adventure","Action;Open World;Adventure","0","3702","904","645","1001","500000-1000000","14.99","1"
"10180","Call of Duty®: Modern Warfare® 2","2009-11-11","1","Infinity Ward;Aspyr (Mac)","Activision;Aspyr (Mac)","windows;mac","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled","Action","Action;FPS;Multiplayer","50","30006","2826","999","580","5000000-10000000","19.99","1"
"10220","Postal III","2012-02-17","1","Trashmasters","Akella","windows","18","Single-player;Steam Achievements","Action","Action;Dark Humor;Gore","38","641","1101","411","411","50000-100000","8.99","1"
"10460","The Club™","2008-02-20","1","Bizarre Creations","SEGA","windows","0","Single-player;Multi-player;Partial Controller Support","Action","Action;Third-Person Shooter;Arcade","0","47","50","0","0","20000-50000","9.99","1"
"10680","Aliens vs. Predator™","2010-02-16","1","Rebellion","SEGA","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards","Action","Action;FPS;Aliens","50","9448","1186","170","168","1000000-2000000","9.99","1"
"11200","Shadowgrounds Survivor","2007-11-14","1","Frozenbyte","Frozenbyte","windows;mac","0","Single-player;Shared/Split Screen;Steam Trading Cards;Includes level editor","Action","Action;Sci-fi;Isometric","0","328","239","355","374","200000-500000","6.99","1"
"11240","Space Trader: Merchant Marine","2008-10-23","1","Meridian4","Meridian4","windows","0","Single-player;Multi-player;Co-op;Steam Achievements","Action;Indie;Strategy","Action;Space;FPS","40","299","310","15","15","200000-500000","3.99","1"
"11280","Penguins Arena: Sedna's World","2008-12-18","1","Frogames","Frogames","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Steam Trading Cards","Action;Casual;Indie","Action;Casual;Indie","10","902","129","91","97","100000-200000","4.79","1"
"11340","Larva Mortus","2009-03-19","1","Meridian4","Meridian4","windows","0","Single-player;Steam Achievements","Action;Indie","Action;Indie;Top-Down","25","523","161","76","108","100000-200000","3.99","1"
"12100","Grand Theft Auto III","2008-01-04","1","Rockstar Games","Rockstar Games","windows","18","Single-player;Partial Controller Support","Action","Open World;Action;Classic","0","4718","750","98","63","1000000-2000000","5.99","1"
"12110","Grand Theft Auto: Vice City","2011-01-10","1","Rockstar Games","Rockstar Games","windows","18","Single-player;Partial Controller Support","Action","Open World;Action;1980s","0","9817","819","209","93","2000000-5000000","5.99","1"
"12120","Grand Theft Auto: San Andreas","2008-01-04","1","Rockstar Games","Rockstar Games","windows","18","Single-player","Action","Open World;Action;Multiplayer","0","26877","3243","807","249","2000000-5000000","9.99","1"
"12130","Manhunt","2008-01-04","1","Rockstar North","Rockstar Games","windows","18","Single-player","Action","Gore;Violent;Stealth","0","816","433","99","101","200000-500000","5.99","1"
"12140","Max Payne","2008-01-04","1","Remedy Entertainment","Rockstar Games","windows","18","Single-player","Action","Noir;Action;Classic","0","3926","435","316","316","500000-1000000","5.99","1"
"12150","Max Payne 2: The Fall of Max Payne","2008-01-04","1","Remedy Entertainment","Rockstar Games","windows","18","Single-player","Action","Noir;Action;Third-Person Shooter","0","2506","172","175","175","500000-1000000","5.99","1"
"12170","Grand Theft Auto","2008-01-04","1","Rockstar North","Rockstar Games","windows","0","Single-player","Action","Action;Classic;Open World","0","199","30","7","7","500000-1000000","0.0","1"
"12180","Grand Theft Auto 2","2008-01-04","1","Rockstar North","Rockstar Games","windows","0","Single-player","Action","Action;Classic;Open World","0","184","17","3","4","500000-1000000","0.0","1"
"12200","Bully: Scholarship Edition","2008-10-21","1","Rockstar New England","Rockstar Games","windows","0","Single-player;Partial Controller Support","Action;Adventure","Open World;Action;Adventure","0","8504","1764","319","225","1000000-2000000","9.99","1"
"12210","Grand Theft Auto IV","2008-12-02","1","Rockstar North;Rockstar Toronto","Rockstar Games","windows","0","Single-player;Multi-player;Partial Controller Support","Action;Adventure","Open World;Action;Bowling","0","35240","18926","1255","634","2000000-5000000","19.99","1"
"12220","Grand Theft Auto: Episodes from Liberty City","2010-04-12","1","Rockstar North / Toronto","Rockstar Games","windows","18","Single-player;Multi-player","Action","Open World;Action;Multiplayer","0","6401","2345","508","112","2000000-5000000","14.99","1"
"12320","Sacred Gold","2008-07-09","1","Ascaron Entertainment ltd.","Strategy First","windows","0","Single-player","Action;RPG","RPG;Action;Hack and Slash","0","1489","319","337","404","200000-500000","6.99","1"
"12330","Darkstar One","2008-02-13","1","Ascaron Entertainment ltd.","Strategy First","windows","0","Single-player","Action","Action;Space;Sci-fi","0","256","59","0","0","100000-200000","6.99","1"
"12390","Exodus from the Earth ","2008-10-24","1","Parallax Arts Studio","Strategy First","windows","0","Single-player;Multi-player;Partial Controller Support","Action","Action;FPS;Shooter","0","51","44","0","0","0-20000","10.99","1"
"12530","Hunting Unlimited™ 2008","2008-01-29","1","SCS Software","ValuSoft;Retroism","windows","0","Single-player","Action;Adventure;Strategy","Action;Strategy;Adventure","0","29","9","0","0","20000-50000","4.99","1"
"12790","Damnation","2009-05-22","1","Blue Omega Entertainment","Codemasters","windows","0","Single-player;Multi-player;Co-op","Action;Adventure","Action;Adventure;Steampunk","0","132","182","0","0","50000-100000","6.99","1"
"12830","Operation Flashpoint: Dragon Rising","2009-10-08","1","Codemasters Studios","Codemasters","windows","0","Single-player;Partial Controller Support","Action","Action;FPS;Tactical","0","1024","580","413","417","500000-1000000","6.99","1"
"13140","America's Army 3","2009-06-17","1","U.S. Army","U.S. Army","windows","0","Single-player;Multi-player;Steam Achievements;Steam Cloud","Action","Action;Free to Play;FPS","71","1515","723","12","13","500000-1000000","0.0","1"
"13200","Unreal 2: The Awakening","2008-03-17","1","Epic Games, Inc.","Epic Games, Inc.","windows","0","Single-player","Action","Action;FPS;Sci-fi","0","240","100","682","682","200000-500000","8.99","1"
"13210","Unreal Tournament 3 Black","2009-03-05","1","Epic Games, Inc.","Epic Games, Inc.","windows","0","Single-player;Multi-player;Co-op;Steam Achievements","Action","FPS;Action;Multiplayer","57","2414","278","542","239","500000-1000000","13.99","1"
"13230","Unreal Tournament 2004: Editor's Choice Edition","2004-03-17","1","Epic Games, Inc.","Epic Games, Inc.","windows","0","Single-player;Multi-player;Steam Trading Cards","Action","FPS;Arena Shooter;Action","0","2211","66","414","496","200000-500000","8.99","1"
"13240","Unreal Tournament: Game of the Year Edition","2008-03-17","1","Epic Games, Inc.","Epic Games, Inc.","windows","0","Single-player;Multi-player","Action","Classic;FPS;Action","0","2134","65","565","924","200000-500000","5.99","1"
"13250","Unreal Gold","2008-03-17","1","Epic Games, Inc.","Epic Games, Inc.","windows","0","Single-player;Multi-player","Action","Classic;FPS;Action","0","1228","132","67","41","500000-1000000","5.99","1"
"13500","Prince of Persia: Warrior Within™","2009-08-27","1","Ubisoft","Ubisoft","windows","0","Single-player","Action;Adventure","Action;Adventure;Parkour","0","657","101","307","312","200000-500000","8.59","1"
"13520","Far Cry®","2008-04-01","1","Crytek Studios","Ubisoft","windows","0","Single-player","Action","FPS;Action;Classic","0","3099","609","126","229","500000-1000000","8.59","1"
"13530","Prince of Persia: The Two Thrones™","2009-08-27","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Partial Controller Support","Action;Adventure","Action;Adventure;Platformer","0","365","109","205","205","200000-500000","8.59","1"
"13540","Tom Clancy's Rainbow Six® Vegas","2008-04-09","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Multi-player","Action","Action;FPS;Tactical","0","371","106","0","0","200000-500000","8.59","1"
"13560","Tom Clancy's Splinter Cell®","2008-04-01","1","Ubisoft","Ubisoft","windows","0","Single-player","Action","Stealth;Action;Third Person","0","900","147","28","28","200000-500000","4.29","1"
"13570","Tom Clancy's Splinter Cell Chaos Theory®","2009-08-27","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action","Stealth;Action;Third Person","0","1777","140","22","22","200000-500000","8.59","1"
"13580","Tom Clancy's Splinter Cell Double Agent®","2009-02-13","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action","Stealth;Action;Third Person","0","356","454","0","0","200000-500000","8.59","1"
"13600","Prince of Persia®: The Sands of Time","2009-08-27","1","Kudosoft","Ubisoft","windows","0","Single-player","Action;Adventure","Action;Adventure;Parkour","0","831","122","167","167","200000-500000","8.59","1"
"13620","Tom Clancy's Ghost Recon® Desert Siege™","2008-07-15","1","Red Storm Entertainment","Ubisoft","windows","0","Single-player;Multi-player","Action","Action;FPS;Tactical","0","34","2","2","2","100000-200000","4.29","1"
"15000","Tom Clancy's Rainbow Six Lockdown™","2009-08-27","1","Red Storm Entertainment","Ubisoft","windows","0","Single-player;Multi-player","Action","Action;FPS;Tactical","0","80","79","20","20","100000-200000","4.29","1"
"15080","Rayman Raving Rabbids™","2008-06-13","1","Ubisoft Bulgaria;Ubisoft Montpellier","Ubisoft","windows","0","Single-player","Action;Adventure","Adventure;Action;Psychological Horror","0","239","80","29","29","20000-50000","4.29","1"
"15100","Assassin's Creed™: Director's Cut Edition","2008-04-09","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Partial Controller Support","Action;Adventure","Action;Adventure;Open World","0","5743","1162","360","476","500000-1000000","8.59","1"
"15120","Tom Clancy's Rainbow Six® Vegas 2","2008-04-16","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Multi-player;Co-op","Action","Action;Tactical;FPS","0","2582","456","1349","1936","500000-1000000","8.59","1"
"15130","Beyond Good and Evil™","2008-05-13","1","Ubisoft","Ubisoft","windows","0","Single-player","Action;Adventure","Adventure;Female Protagonist;Action","0","1823","186","355","448","200000-500000","4.29","1"
"15190","Brothers in Arms: Road to Hill 30™","2008-05-13","1","Gearbox Software","Ubisoft","windows","0","Single-player","Action","Action;FPS;World War II","0","624","100","69","69","100000-200000","4.29","1"
"15270","Cold Fear™","2008-05-13","1","Darkworks","Ubisoft","windows","0","Single-player","Action","Horror;Action;Survival Horror","0","272","40","0","0","20000-50000","4.29","1"
"15300","Tom Clancy's Ghost Recon®","2008-07-15","1","Red Storm Entertainment","Ubisoft","windows","0","Single-player;Co-op","Action","Tactical;FPS;Action","0","536","45","476","476","100000-200000","8.59","1"
"15390","Brothers in Arms: Hell's Highway™","2008-10-08","1","Gearbox Software","Ubisoft","windows","0","Single-player","Action","Action;World War II;FPS","0","823","98","346","346","100000-200000","8.59","1"
"15520","AaAaAA!!! - A Reckless Disregard for Gravity","2009-09-03","1","Dejobaan Games, LLC","Dejobaan Games, LLC","windows","0","Single-player;Steam Achievements;Steam Leaderboards","Action;Indie;Sports","Action;Indie;First-Person","7","547","103","151","151","100000-200000","6.99","1"
"15560","AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome","2011-11-23","1","Dejobaan Games, LLC;Owlchemy Labs","Dejobaan Games, LLC","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Leaderboards","Action;Indie;Sports","Indie;Action;First-Person","10","747","252","136","136","200000-500000","6.99","1"
"15740","Oddworld: Munch's Oddysee","2010-12-20","1","Oddworld Inhabitants","Oddworld Inhabitants","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Adventure;Strategy","Adventure;Action;Strategy","38","437","155","3","3","200000-500000","3.99","1"
"15750","Oddworld: Stranger's Wrath HD","2010-12-20","1","Oddworld Inhabitants","Oddworld Inhabitants","windows","0","Single-player;Steam Achievements","Action;Adventure;Strategy","Adventure;Action;Singleplayer","36","759","139","98","98","200000-500000","6.99","1"
"16450","F.E.A.R. 2: Project Origin","2009-02-12","1","Monolith","Warner Bros. Interactive Entertainment","windows","0","Single-player;Multi-player","Action","Horror;FPS;Action","0","3274","509","301","367","1000000-2000000","9.99","1"
"16710","Insecticide Part 1","2008-07-01","1","Crackpot Entertainment","Missing Link Games","windows","0","Single-player","Action;Adventure","Adventure;Action;Female Protagonist","0","308","110","264","265","100000-200000","0.79","1"
"16720","Velvet Assassin","2009-05-01","1","Replay Studios","Missing Link Games","windows;mac","0","Single-player;Partial Controller Support","Action","Stealth;Action;Female Protagonist","0","1219","832","9","10","200000-500000","1.69","1"
"16730","Legendary","2008-12-01","1","Spark Unlimited","SouthPeak Games","windows","0","Single-player","Action","Action;FPS;Shooter","0","1095","1000","90","90","200000-500000","1.69","1"
"16900","GROUND BRANCH","2018-08-14","1","BlackFoot Studios","BlackFoot Studios","windows","0","Single-player;Online Multi-Player;Online Co-op;VR Support;Partial Controller Support","Action;Indie;Early Access","Early Access;Indie;Tactical","0","599","143","0","0","20000-50000","15.49","1"
"17080","Tribes: Ascend","2012-06-27","1","Hi-Rez Studios","Hi-Rez Studios","windows","0","Multi-player;Co-op","Action;Free to Play","Free to Play;FPS;Action","0","6470","1738","128","75","2000000-5000000","0.0","1"
"17300","Crysis","2008-09-17","1","Crytek","Electronic Arts","windows","0","Single-player","Action","FPS;Action;Sci-fi","0","6075","1277","313","105","1000000-2000000","9.99","1"
"17330","Crysis Warhead®","2008-09-17","1","Crytek","Electronic Arts","windows","0","Single-player","Action","Action;FPS;Sci-fi","0","1694","312","18","29","500000-1000000","7.99","1"
"17410","Mirror's Edge™","2009-01-14","1","DICE","Electronic Arts","windows","0","Single-player;Full controller support;Partial Controller Support","Action;Adventure","Parkour;First-Person;Action","0","17880","2341","260","172","2000000-5000000","9.99","1"
"17430","Need for Speed Undercover","2008-12-19","1","EA Black Box","Electronic Arts","windows","0","Single-player;Multi-player;Partial Controller Support","Action;Racing","Racing;Open World;Multiplayer","0","2351","1081","916","1046","200000-500000","9.99","1"
"17460","Mass Effect","2008-12-19","1","BioWare","Electronic Arts","windows","0","Single-player","Action;RPG","RPG;Sci-fi;Story Rich","0","10107","666","612","633","1000000-2000000","7.99","1"
"17470","Dead Space","2009-01-09","1","EA Redwood Shores","Electronic Arts","windows","0","Single-player;Full controller support","Action","Horror;Action;Sci-fi","0","9136","1049","295","178","2000000-5000000","14.99","1"
"17500","Zombie Panic! Source","2008-10-03","1","Zombie Panic Team","Zombie Panic Team","windows;linux","0","Multi-player;Co-op;Mods;Mods (require HL2);Steam Achievements;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor;Includes Source SDK","Action;Free to Play;Indie","Free to Play;Zombies;Multiplayer","106","5267","914","948","86","500000-1000000","0.0","1"
"17570","Pirates, Vikings, and Knights II","2010-02-12","1","Octoshark Studios","Octoshark Studios","windows;mac;linux","0","Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Mods;Steam Achievements;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes level editor;Includes Source SDK","Action;Free to Play;Indie","Free to Play;Multiplayer;Action","247","3839","582","117","197","500000-1000000","0.0","1"
"17710","Nuclear Dawn","2011-09-26","1","GameConnect;InterWave Studios","Iceberg Interactive","windows;mac;linux","0","Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes level editor","Action;Strategy","Strategy;FPS;Action","58","1675","441","971","1184","200000-500000","6.99","1"
"17740","Empires Mod","2008-07-28","1","Empires","Empires","windows;linux","0","Multi-player;Cross-Platform Multiplayer;Steam Cloud;Includes level editor;Includes Source SDK","Action;Free to Play;Strategy","Free to Play;Strategy;Action","8","663","115","701","1378","100000-200000","0.0","1"
"18040","DeathSpank","2010-10-25","1","Hothead Games","Electronic Arts","windows;mac","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie;RPG","RPG;Action;Indie","12","540","34","1008","1008","100000-200000","7.99","1"
"18050","DeathSpank: Thongs of Virtue","2010-11-30","1","Hothead Games","Electronic Arts","windows;mac","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;RPG;Indie","Action;RPG;Indie","13","125","18","0","0","50000-100000","7.99","1"
"18070","The Baconing","2011-08-31","1","Hothead Games","Hothead Games","windows;mac","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Adventure;RPG","RPG;Action;Adventure","12","149","37","14","14","100000-200000","9.99","1"
"18120","Unstoppable Gorg","2012-01-19","1","Futuremark","Futuremark","windows;mac","0","Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards","Action;Casual;Indie;Strategy","Tower Defense;Strategy;Indie","30","190","48","37","37","50000-100000","6.99","1"
"18700","And Yet It Moves","2009-04-02","1","Broken Rules","Broken Rules","windows;mac;linux","0","Single-player;Steam Achievements;Partial Controller Support","Action;Indie","Platformer;Indie;Puzzle","30","735","327","17","22","200000-500000","6.99","1"
"18820","Zero Gear","2010-01-12","1","Brian Cronin","Brian Cronin","windows","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats","Action;Indie;Racing;Sports","Racing;Indie;Action","45","652","173","373","373","100000-200000","3.99","1"
"19030","Rocket Knight","2010-06-25","1","Climax Studios","Konami Digital Entertainment, Inc.;Konami Digital Entertainment GmbH","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Adventure","Action;Adventure;Platformer","16","70","22","0","0","0-20000","11.99","1"
"19080","Biozone","2010-06-25","1","G5 Entertainment","Konami Digital Entertainment, Inc.;Konami Digital Entertainment GmbH","windows","0","Single-player","Action;Adventure;Casual","Action;Adventure;Casual","0","1","13","0","0","0-20000","7.99","1"
"19200","Tank Universal","2008-08-21","1","Dialogue Design","Meridian4","windows","0","Single-player;Steam Achievements","Action;Indie","Action;Indie;Tanks","27","226","190","39","63","100000-200000","3.99","1"
"19320","Space Ark","2012-03-16","1","Strawdog Studios Ltd","Bounce Entertainment ","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie;Casual","Action;Casual;Indie","11","6","8","0","0","0-20000","3.99","1"
"19800","Brothers in Arms: Earned in Blood™","2008-10-10","1","Gearbox Software","Ubisoft","windows","0","Single-player","Action","Action;FPS;World War II","0","303","53","164","164","100000-200000","4.29","1"
"19830","Tom Clancy's Rainbow Six® 3 Gold","2008-09-25","1","Red Storm Entertainment;Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action","Tactical;FPS;Action","0","811","71","43","61","100000-200000","4.29","1"
"19900","Far Cry® 2: Fortune's Edition","2008-10-22","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Multi-player","Action","Open World;FPS;Action","0","5292","1739","257","229","1000000-2000000","8.59","1"
"19980","Prince of Persia®","2008-12-10","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player","Action;Adventure","Action;Adventure;Platformer","0","948","266","305","399","200000-500000","8.59","1"
"20510","S.T.A.L.K.E.R.: Clear Sky","2008-09-15","1","GSC Game World","GSC World Publishing","windows","0","Single-player;Multi-player","Action;RPG","Open World;Atmospheric;Post-apocalyptic","0","5550","903","716","779","500000-1000000","7.99","1"
"20530","Red Faction","2009-08-05","1","Volition, Inc.","THQ Nordic","windows","0","Single-player;Multi-player;Steam Cloud","Action","Action;FPS;Sci-fi","0","1327","151","79","107","500000-1000000","4.99","1"
"20550","Red Faction II","2009-08-06","1","Volition, Inc.","THQ Nordic","windows","0","Single-player;Steam Cloud","Action;Strategy","Action;FPS;Strategy","0","354","313","0","0","500000-1000000","4.99","1"
"20700","Starscape","2008-11-03","1","Moonpod","Moonpod","windows","0","Single-player;Steam Achievements","Action;Indie;Strategy","Action;Indie;Strategy","18","50","15","12","12","0-20000","5.99","1"
"20710","Mr. Robot","2008-11-03","1","Moonpod","Moonpod","windows","0","Single-player;Steam Achievements","Action;Indie;Strategy","Indie;Strategy;Action","13","55","12","14","14","20000-50000","5.99","1"
"20820","Shatter","2010-03-15","1","Sidhe","PikPok","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Great Soundtrack;Indie;Arcade","30","963","64","31","51","200000-500000","6.99","1"
"20900","The Witcher: Enhanced Edition Director's Cut","2008-09-16","1","CD PROJEKT RED","CD PROJEKT RED;1C-SoftClub","windows;mac","0","Single-player;Steam Cloud","Action;RPG","RPG;Fantasy;Story Rich","0","26380","4217","773","335","2000000-5000000","6.99","1"
"21000","LEGO® Batman™: The Videogame","2008-09-29","1","Traveller's Tales","Warner Bros. Interactive Entertainment","windows","0","Single-player;Shared/Split Screen;Full controller support","Action;Adventure","LEGO;Action;Adventure","0","1050","242","490","716","200000-500000","14.99","1"
"21010","Watchmen: The End is Nigh","2009-03-04","1","Deadline Games","Warner Bros. Interactive Entertainment","windows","0","Single-player;Multi-player;Shared/Split Screen","Action","Action;Superhero;Beat 'em up","0","227","120","0","0","20000-50000","3.99","1"
"21030","Watchmen: The End is Nigh Part 2","2009-07-29","1","Deadline Games  ","Warner Bros. Interactive Entertainment","windows","16","Single-player;Co-op;Partial Controller Support","Action","Action;Superhero;Beat 'em up","0","97","51","0","0","20000-50000","3.99","1"
"21090","F.E.A.R.","2010-05-21","1","Monolith Productions, Inc.;Timegate","Warner Bros. Interactive Entertainment","windows","18","Single-player","Action","Horror;FPS;Action","0","6371","438","389","498","1000000-2000000","35.96","1"
"21100","F.E.A.R. 3","2011-06-21","1","Day 1 Studios","Warner Bros. Interactive Entertainment","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action","FPS;Horror;Co-op","50","5349","2030","310","298","1000000-2000000","12.99","1"
"21130","LEGO® Harry Potter: Years 1-4","2010-06-25","1","TT Games","Warner Bros. Interactive Entertainment","windows","0","Single-player;Shared/Split Screen;Full controller support","Action;Adventure","LEGO;Adventure;Action","0","1672","460","518","989","200000-500000","9.99","1"
"21400","Project Aftermath","2008-10-03","1","Games Faction","Games Faction","windows","0","Single-player;Steam Achievements","Strategy;Action;Indie","Strategy;Indie;Action","92","10","5","0","0","0-20000","4.79","1"
"21660","Street Fighter® IV","2009-07-07","1","Capcom","Capcom","windows","0","Single-player;Multi-player;Partial Controller Support","Action","Fighting;Action;Arcade","0","295","126","0","0","100000-200000","13.99","1"
"21670","Bionic Commando","2009-07-28","1","Capcom","Capcom","windows","0","Single-player;Multi-player;Partial Controller Support;Steam Cloud","Action;Adventure","Action;Adventure;Third Person","0","649","247","20","30","200000-500000","6.49","1"
"21680","Bionic Commando: Rearmed","2009-07-28","1","Capcom","Capcom","windows","18","Single-player;Shared/Split Screen;Partial Controller Support","Action","Action;Platformer;Remake","0","453","287","15","16","200000-500000","6.49","1"
"21690","Resident Evil™ 5/ Biohazard 5®","2009-09-15","1","Capcom","Capcom","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure","Action;Zombies;Co-op","70","9250","1618","868","532","1000000-2000000","13.99","1"
"21980","Call of Juarez®: Bound in Blood","2009-07-02","1","Techland","Ubisoft","windows","0","Single-player","Action","Western;Action;FPS","0","1121","232","13","13","200000-500000","8.59","1"
"22120","Penumbra: Black Plague Gold Edition","2009-01-23","1","Frictional Games","Frictional Games","windows;mac;linux","0","Single-player;Captions available","Nudity;Gore;Action;Adventure;Indie","Horror;Adventure;First-Person","0","1396","79","188","189","200000-500000","0.0","1"
"22180","Penumbra Overture","2009-03-06","1","Frictional Games","Frictional Games","windows;mac;linux","0","Single-player;Captions available","Gore;Action;Adventure;Indie","Horror;Adventure;First-Person","0","1660","164","37","43","500000-1000000","0.0","1"
"22200","Zeno Clash","2009-04-21","1","ACE Team","ACE Team","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Indie","Action;Indie;Surreal","22","1980","356","307","307","200000-500000","6.99","1"
"22230","Rock of Ages","2011-09-07","1","ACE Team","SEGA","windows","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie;Racing;Strategy","Comedy;Indie;Strategy","19","2604","244","235","231","200000-500000","6.99","1"
"22310","Rogue Warrior","2009-12-01","1","Rebellion","Bethesda Softworks","windows","0","Single-player;Multi-player;Steam Achievements;Steam Cloud;Steam Leaderboards","Action","Action;FPS;Comedy","45","466","240","29","29","50000-100000","3.99","1"
"22350","BRINK","2011-05-09","1","Splash Damage","Bethesda Softworks","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Steam Leaderboards","Action;Free to Play","FPS;Action;Multiplayer","43","3493","2331","181","99","1000000-2000000","0.0","1"
